"lex_1";"lex_2";"w1w2";"w1";"w2";"freq1";"freq2";"joint";"dice";"loglikelihood";"mi3";"tscore";"agr"
"имидж";"группа";"9";"1588";"43482";"1588";"43482";"9";"6.174399642211471";"46.64732719200369";"7.9547593441976545";"2.9147099860300076";"4.8151652616497405"
"имидж";"стиль";"9";"1588";"11645";"1588";"11645";"9";"7.399902769123115";"69.99427900539321";"9.27222950021655";"2.9771583134933866";"5.254036081070279"
"имидж";"определенный";"9";"1588";"19346";"1588";"19346";"9";"6.9412418474813355";"60.9446760097697";"8.764620723792499";"2.9620527894240496";"5.095220236962619"
"имидж";"продукт";"9";"1588";"17185";"1588";"17185";"9";"7.050196811571802";"63.05198995371264";"8.883069493251057";"2.966291594451168";"5.133203129699448"
"имидж";"политик";"9";"1588";"5598";"1588";"5598";"9";"8.010481790222702";"83.1154476450392";"10.004697012459593";"2.989019513863115";"5.468476442349343"
"имидж";"регион";"8";"1588";"20199";"1588";"20199";"8";"6.7835199816134475";"51.62783715743655";"8.36812419835245";"2.786403374738758";"4.828764801325732"
"имидж";"город";"8";"1588";"78785";"1588";"78785";"8";"5.47815514436871";"30.534201583418238";"7.007034673169695";"2.664515983385949";"4.320920721651833"
"имидж";"точка";"8";"1588";"29018";"1588";"29018";"8";"6.4436373750888";"45.93361998063247";"8.00584096949021";"2.768055562900769";"4.707505988450388"
"имидж";"укрепление";"8";"1588";"3455";"1588";"3455";"8";"8.246832300163057";"79.70010000732708";"10.13393483936407";"2.821239043342374";"5.3469853779023415"
"имидж";"являться";"8";"1588";"62328";"1588";"62328";"8";"5.707263721980501";"34.09064815851234";"7.241346533555147";"2.6987545523186833";"4.420703215818618"
"имидж";"до";"8";"1588";"223818";"1588";"223818";"8";"4.446930222662868";"15.527159195835685";"5.96292407498569";"2.362776761898358";"3.7535394546135317"
"имидж";"специалист";"8";"1588";"20070";"1588";"20070";"8";"6.789458542051457";"51.72885788989106";"8.374531133775458";"2.786671757517656";"4.830845618827452"
"имидж";"авторитет";"8";"1588";"3958";"1588";"3958";"8";"8.151756496064058";"77.52897039857909";"9.998018449403329";"2.820192558553338";"5.310022338115561"
